FileName,Method,Precision,OriFileSize,CompressedSize,CompressionRatio,Qfsize,CompressedQfsize,Compressiontime,Decompressiontime,Dataset
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/ICLDTWP_1_26_1800_3600.f32,adt_fse,0.01,673920000,118592182,5.682668,168480000,116434399,51.326607,17.712509,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/ICLDTWP_1_26_1800_3600.f32,lpaq,0.01,673920000,102779620,6.5569419999999985,168480000,100072029,448.529279,425.470944,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/ICLDTWP_1_26_1800_3600.f32,mac,0.01,673920000,100137042,6.729977000000001,168480000,97431424,97.457469,82.355241,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/ICLDTWP_1_26_1800_3600.f32,orisz,0.01,673920000,114669618,5.877058,168480000,116906469,44.915535,9.17068,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/ICLDTWP_1_26_1800_3600.f32,zfp,0.01,673920000,324632728,2.0759459594597622,/,/,5.25474214553833,4.652435064315796,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,adt_fse,0.0001,673920000,160171580,4.207488,168480000,160402114,149.782803,17.23191,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,lpaq,0.0001,673920000,134793208,4.999658,168480000,134393416,581.372168,531.5563,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,mac,0.0001,673920000,153786996,4.3821650000000005,168480000,153385441,208.660295,177.333423,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,orisz,0.0001,673920000,163606214,4.119159,168480000,185712134,73.768159,12.096372,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,zfp,0.0001,673920000,179351552,3.757536483431157,/,/,4.444822549819946,2.887442350387573,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,adt_fse,0.001,673920000,124886470,5.396261,168480000,126740885,96.703884,68.076065,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,lpaq,0.001,673920000,99418370,6.778627,168480000,99190446,512.997973,491.784449,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,mac,0.001,673920000,108911757,6.187762,168480000,108681868,163.319805,147.259775,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,orisz,0.001,673920000,118559410,5.684239,168480000,134708270,54.191481,8.361544,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,zfp,0.001,673920000,179351552,3.757536483431157,/,/,3.637178897857666,4.429144859313965,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,adt_fse,0.01,673920000,85271569,7.90322,168480000,90658620,38.495787,15.944222,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,lpaq,0.01,673920000,63613317,10.594008,168480000,63336696,434.803051,431.912879,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,mac,0.01,673920000,65568595,10.278091,168480000,65292232,120.851811,110.036031,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,orisz,0.01,673920000,75703652,8.90208,168480000,90407071,35.648106,6.432756,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QC_1_26_1800_3600.f32,zfp,0.01,673920000,179348536,3.757599671736378,/,/,3.4296486377716064,2.6909544467926025,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,adt_fse,0.0001,673920000,171036654,3.940208,168480000,165870566,163.265873,20.029828,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,lpaq,0.0001,673920000,138526762,4.864908,168480000,132965204,509.85057,483.240734,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,mac,0.0001,673920000,146924821,4.586836,168480000,141363820,151.957957,124.380594,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,orisz,0.0001,673920000,162999105,4.134501,168480000,166023376,66.911569,10.60477,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,zfp,0.0001,673920000,277884928,2.425176510472709,/,/,7.340451717376709,3.785636186599731,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,adt_fse,0.001,673920000,103118593,6.535387999999998,168480000,101073353,50.691975,96.170448,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,lpaq,0.001,673920000,82862380,8.133003,168480000,80291563,433.7912730000001,413.561786,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,mac,0.001,673920000,81696342,8.249084,168480000,79123726,102.145166,87.378065,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,orisz,0.001,673920000,95336917,7.068825,168480000,101679778,46.770094,9.529245,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,zfp,0.001,673920000,277884928,2.425176510472709,/,/,6.232564210891724,3.701603651046753,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,adt_fse,0.01,673920000,52480347,12.841379,168480000,51711482,30.838777,18.072181,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,lpaq,0.01,673920000,46000201,14.650371,168480000,44228353,399.263152,435.635114,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,mac,0.01,673920000,46225101,14.579092,168480000,44453195,59.159877,50.852448,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,orisz,0.01,673920000,48634748,13.856759,168480000,52821752,23.780229,8.502129,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/QRL_1_26_1800_3600.f32,zfp,0.01,673920000,179351552,3.757536483431157,/,/,5.3842833042144775,2.713488340377808,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,adt_fse,0.0001,673920000,123631107,5.451055,168480000,120276515,60.336348,19.031141,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,lpaq,0.0001,673920000,92785568,7.263199,168480000,88497846,459.955218,447.193994,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,mac,0.0001,673920000,90512984,7.445562,168480000,86222989,96.393606,82.713116,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,orisz,0.0001,673920000,111924578,6.021198,168480000,120767158,56.554513,10.059637,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,zfp,0.0001,673920000,317759488,2.120849338730052,/,/,8.130434036254883,10.148652076721193,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,adt_fse,0.001,673920000,63559913,10.602909,168480000,61363335,32.367085,18.230364,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,lpaq,0.001,673920000,55163696,12.21673,168480000,52823487,440.038361,410.927334,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,mac,0.001,673920000,56472783,11.933536,168480000,54132954,56.43479,45.31446,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,orisz,0.001,673920000,59153665,11.392701,168480000,62310097,29.254446,7.951834,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,zfp,0.001,673920000,317751184,2.1209047642761893,/,/,8.767547845840454,4.748944282531738,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,adt_fse,0.01,673920000,37076013,18.176712,168480000,37203260,23.828779,17.340349,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,lpaq,0.01,673920000,34539102,19.511799,168480000,34521330,401.135726,393.821256,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,mac,0.01,673920000,34276430,19.661324,168480000,34258665,49.840144,42.576422,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,orisz,0.01,673920000,35112709,19.193051,168480000,38575646,18.89535,8.028879,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/RELHUM_1_26_1800_3600.f32,zfp,0.01,673920000,250297944,2.6924711774699994,/,/,7.9447972774505615,6.226064205169678,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,adt_fse,0.0001,673920000,47818438,14.093309,168480000,47447913,28.437638,16.70966,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,lpaq,0.0001,673920000,42971524,15.682944,168480000,41963294,398.343949,400.385748,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,mac,0.0001,673920000,43727466,15.411824,168480000,42721876,56.60485600000001,43.265063,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,orisz,0.0001,673920000,44866109,15.020692000000002,168480000,48587266,24.158337,8.573766,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,zfp,0.0001,673920000,300516088,2.242542169655822,/,/,8.558263778686522,5.204564094543457,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,adt_fse,0.001,673920000,36934496,18.246357,168480000,36923901,24.319302,16.049566,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,lpaq,0.001,673920000,33900787,19.879185,168480000,33833733,394.508721,387.867709,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,mac,0.001,673920000,33879978,19.891394,168480000,33813084,52.62795799999999,42.623113,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,orisz,0.001,673920000,33193750,20.302617,168480000,38484695,21.390006,8.223278,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,zfp,0.001,673920000,156209152,4.314215853370742,/,/,6.12153434753418,3.305751085281372,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,adt_fse,0.01,673920000,8669037,77.738738,168480000,9104326,17.965342,16.286731,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,lpaq,0.01,673920000,7132180,94.490044,168480000,7131901,407.947746,400.353666,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,mac,0.01,673920000,6721662,100.260918,168480000,6721392,42.939256,39.445263,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,orisz,0.01,673920000,6585830,102.328788,168480000,23183864,17.715441000000006,6.636956,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/T_1_26_1800_3600.f32,zfp,0.01,673920000,144018152,4.679410134355842,/,/,5.052703857421875,3.220797061920166,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,adt_fse,0.0001,673920000,235743408,2.858701,168480000,231887152,108.938231,20.780927,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,lpaq,0.0001,673920000,193073614,3.490482,168480000,187935456,634.1101480000002,583.444067,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,mac,0.0001,673920000,221431027,3.043476,168480000,216294791,223.064145,159.571008,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,orisz,0.0001,673920000,227810397,2.95825,168480000,232458662,103.580451,14.145651,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,zfp,0.0001,673920000,389656576,1.729522973583795,/,/,7.848988056182861,7.106608629226685,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,adt_fse,0.001,673920000,166196837,4.054951,168480000,163001642,77.83835400000002,19.509802,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,lpaq,0.001,673920000,130782063,5.153,168480000,127527680,553.3730410000002,511.9155070000001,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,mac,0.001,673920000,141381334,4.766683,168480000,138125760,143.595055,119.095933,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,orisz,0.001,673920000,156408992,4.308704,168480000,163271019,67.453847,11.026613,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,zfp,0.001,673920000,389647064,1.729565194413989,/,/,6.206851005554199,8.300641059875487,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,adt_fse,0.01,673920000,105081209,6.4133260000000005,168480000,99717682,46.835337,18.570967,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,lpaq,0.01,673920000,84694246,7.957092999999999,168480000,79313045,438.98367,427.62531,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,mac,0.01,673920000,83077007,8.111991999999999,168480000,77690486,94.565325,77.566176,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,orisz,0.01,673920000,96450691,6.987197,168480000,99987031,45.78100000000001,9.606992,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VD01_1_26_1800_3600.f32,zfp,0.01,673920000,321985456,2.0930137912813054,/,/,5.624626398086548,6.539854526519775,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,adt_fse,0.0001,673920000,212055051,3.178043,168480000,212860395,92.780414,20.194674,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,lpaq,0.0001,673920000,163764276,4.115183,168480000,160512839,622.6144019999998,574.630014,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,mac,0.0001,673920000,198915056,3.387979,168480000,195662691,193.896037,157.151059,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,orisz,0.0001,673920000,205893744,3.273145,168480000,213423882,87.018736,13.079564,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,zfp,0.0001,673920000,376344576,1.7906993828974431,/,/,7.276360511779785,10.833034753799438,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,adt_fse,0.001,673920000,145290725,4.638424,168480000,141914428,74.658353,18.41887,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,lpaq,0.001,673920000,108496010,6.211473000000002,168480000,102851411,485.556811,496.10434800000013,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,mac,0.001,673920000,116990418,5.760472,168480000,111346146,129.914673,106.939574,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,orisz,0.001,673920000,132401843,5.089959,168480000,142370604,70.647463,10.724202,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,zfp,0.001,673920000,376339528,1.7907234022996383,/,/,6.87053918838501,5.75511908531189,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,adt_fse,0.01,673920000,87797422,7.675852000000001,168480000,84802414,40.225297,18.369808,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,lpaq,0.01,673920000,70188513,9.601571,168480000,66514581,436.219608,428.82839800000005,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,mac,0.01,673920000,68739998,9.803899,168480000,65066010,86.26218100000001,74.771493,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,orisz,0.01,673920000,79516976,8.475171000000001,168480000,85745543,44.151372,9.098468,CESM-ATM
CESM-ATM/SDRBENCH-CESM-ATM-26x1800x3600/VU_1_26_1800_3600.f32,zfp,0.01,673920000,308672968,2.18328156289993,/,/,5.816155910491943,4.719354391098023,CESM-ATM
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,adt_fse,0.0001,357660280,118727534,3.012446,89415070,119764790,47.129844,135.13323,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,lpaq,0.0001,357660280,112888186,3.16827,89415070,112626785,348.02742,318.151113,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,mac,0.0001,357660280,120966286,2.956694,89415070,120705007,111.104654,84.867806,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,orisz,0.0001,357660280,116900860,3.059518,89415070,121047291,39.53567,6.944186,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,zfp,0.0001,357660280,255713152,1.3986776870983937,/,/,4.9935033321380615,4.969972848892212,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,adt_fse,0.001,357660280,82305922,4.345499,89415070,81757488,34.96771,175.483398,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,lpaq,0.001,357660280,75086538,4.763308,89415070,74366097,263.448403,264.318436,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,mac,0.001,357660280,80868470,4.422741,89415070,80147868,77.36341800000002,66.412494,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,orisz,0.001,357660280,78536371,4.554072,89415070,81684345,25.603463,5.181445,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,zfp,0.001,357660280,210466904,1.6993659012535292,/,/,2.970898389816284,3.581132173538208,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,adt_fse,0.01,357660280,46932720,7.620702,89415070,46659703,19.706867000000006,347.1056240000001,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,lpaq,0.01,357660280,40513384,8.828201,89415070,40238969,229.010632,224.312775,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,mac,0.01,357660280,41429927,8.632897,89415070,41155154,50.028622,44.563172,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,orisz,0.01,357660280,43633396,8.196939,89415070,47093538,16.887432,4.584438,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.x.f32.dat,zfp,0.01,357660280,176532208,2.0260341387674705,/,/,2.641697645187378,3.140530586242676,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,adt_fse,0.0001,357660280,110159133,3.24676,89415070,108773158,43.886015,139.959566,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,lpaq,0.0001,357660280,105549267,3.3885620000000003,89415070,103808830,333.086129,299.825804,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,mac,0.0001,357660280,118545474,3.017072,89415070,116804460,104.94473899999998,77.047673,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,orisz,0.0001,357660280,108064875,3.309681,89415070,108847169,32.620782,6.797249000000001,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,zfp,0.0001,357660280,247740080,1.4436916303571066,/,/,4.98835015296936,4.144776821136476,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,adt_fse,0.001,357660280,72619043,4.9251580000000015,89415070,71644234,30.387352000000003,187.573497,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,lpaq,0.001,357660280,67600877,5.290764,89415070,66607674,261.591154,256.172998,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,mac,0.001,357660280,70615159,5.064922,89415070,69621851,71.17435,57.705324,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,orisz,0.001,357660280,71034260,5.035039,89415070,71952589,22.108936,5.172443,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,zfp,0.001,357660280,202493824,1.766277474220646,/,/,3.709673404693604,3.5071730613708496,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,adt_fse,0.01,357660280,37815100,9.458134,89415070,37211831,16.598467000000007,356.985638,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,lpaq,0.01,357660280,33441650,10.695055,89415070,32839176,235.826129,230.913947,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,mac,0.01,357660280,32815828,10.899017,89415070,32213839,47.305426,39.067831,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,orisz,0.01,357660280,36332536,9.844077,89415070,37919008,13.547515,4.177881,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.y.f32.dat,zfp,0.01,357660280,168559136,2.121868256372648,/,/,2.761349439620972,3.3741283416748047,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,adt_fse,0.0001,357660280,137980591,2.592106,89415070,139290151,54.450777,73.280963,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,lpaq,0.0001,357660280,136889915,2.6127580000000004,89415070,136209311,364.846372,323.1461470000001,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,mac,0.0001,357660280,147299732,2.428112,89415070,146619359,110.588698,80.81473100000002,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,orisz,0.0001,357660280,136244414,2.625137,89415070,139296345,43.465566,7.411644,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,zfp,0.0001,357660280,263061864,1.359605206781322,/,/,3.231207609176636,9.674091815948486,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,adt_fse,0.001,357660280,102355701,3.494288,89415070,102415360,37.985266,64.609121,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,lpaq,0.001,357660280,99155480,3.607065,89415070,98854233,293.5701410000001,272.204635,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,mac,0.001,357660280,104335541,3.427981,89415070,104035957,80.315687,69.351197,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,orisz,0.001,357660280,100440779,3.560907,89415070,102252449,29.223207,5.293268,EXAALT
EXAALT/SDRBENCH-exaalt-copper/dataset2-83x1077290.z.f32.dat,zfp,0.001,357660280,217815608,1.6420323744660208,/,/,2.9338738918304443,5.035897493362427,EXAALT
